Date,Hs, TI, TE, T1, Tz, T3, T4, Tref, Tsea, Bat,rolling_mean,diff
2010-04-27 14:57:00,0.91,6.5,5.59,4.29,3.88,3.25,5.31,30.05,0.0,129,0.9050000000000001,0.004999999999999893
2010-04-27 15:57:00,0.88,6.1,5.28,4.19,3.85,3.29,5.44,30.0,0.0,129,0.8850000000000001,0.0050000000000001155
2010-04-27 16:27:00,0.88,6.47,5.58,4.34,3.94,3.32,5.47,29.95,0.0,129,0.8800000000000001,1.1102230246251565e-16
2010-04-27 18:57:00,0.9,6.34,5.6,4.57,4.21,3.6,6.17,30.05,0.0,129,0.8950000000000001,0.004999999999999893
2010-04-27 23:27:00,0.71,7.62,6.71,5.14,4.58,3.7,6.29,29.9,0.0,129,0.7100000000000001,1.1102230246251565e-16
2010-04-28 01:27:00,0.69,7.29,6.44,5.11,4.62,3.81,6.58,30.1,0.0,128,0.6950000000000001,0.0050000000000001155
2010-04-28 01:57:00,0.71,7.63,6.78,5.35,4.8,3.92,6.81,29.8,0.0,128,0.7000000000000001,0.009999999999999898
2010-04-28 02:27:00,0.71,7.87,7.05,5.51,4.89,3.89,6.67,29.85,0.0,128,0.7100000000000001,1.1102230246251565e-16
2010-04-28 04:57:00,0.7,7.47,6.52,5.15,4.69,3.92,6.91,30.55,0.0,128,0.7050000000000001,0.0050000000000001155
2010-04-28 06:27:00,0.65,7.79,6.79,5.26,4.71,3.82,6.53,30.7,0.0,128,0.6450000000000001,0.004999999999999893
2010-04-28 06:57:00,0.67,7.6,6.65,5.18,4.65,3.8,6.5,30.65,0.0,128,0.6600000000000001,0.009999999999999898
2010-04-28 08:27:00,0.69,7.65,6.63,4.85,4.18,3.19,4.92,30.95,0.0,128,0.6900000000000001,1.1102230246251565e-16
2010-04-28 09:57:00,0.71,7.25,6.04,4.19,3.63,2.85,4.34,30.75,0.0,128,0.7150000000000001,0.0050000000000001155
2010-04-28 10:27:00,0.72,7.4,6.17,4.2,3.63,2.86,4.38,30.7,0.0,128,0.7150000000000001,0.004999999999999893
2010-04-28 12:57:00,0.94,6.22,5.25,3.98,3.62,3.07,4.93,30.2,0.0,128,0.9400000000000001,1.1102230246251565e-16
2010-04-28 13:57:00,0.99,6.15,5.22,4.08,3.73,3.18,5.17,30.0,0.0,128,0.9800000000000001,0.009999999999999898
2010-04-28 14:57:00,1.03,6.36,5.48,4.38,4.02,3.43,5.72,29.95,0.0,128,1.0250000000000001,0.004999999999999893
2010-04-28 15:57:00,1.09,6.07,5.36,4.43,4.09,3.5,5.88,29.95,0.0,128,1.0950000000000002,0.0050000000000001155
2010-04-28 18:27:00,1.0,7.03,6.03,4.75,4.33,3.64,6.19,29.7,0.0,128,0.9950000000000001,0.004999999999999893
2010-04-28 19:27:00,0.91,6.84,5.87,4.62,4.21,3.56,6.04,30.4,0.0,128,0.9150000000000001,0.0050000000000001155
2010-04-28 19:57:00,0.91,7.26,6.2,4.83,4.4,3.7,6.36,30.05,0.0,128,0.9100000000000001,1.1102230246251565e-16
2010-04-28 20:57:00,0.87,6.95,5.94,4.71,4.33,3.71,6.46,30.3,0.0,128,0.8700000000000001,1.1102230246251565e-16
2010-04-28 21:57:00,0.81,7.32,6.27,4.92,4.49,3.77,6.55,30.3,0.0,128,0.8050000000000002,0.004999999999999893
2010-04-28 23:27:00,0.73,8.05,6.9,5.24,4.71,3.87,6.76,29.8,0.0,128,0.7300000000000001,1.1102230246251565e-16
2010-04-29 03:27:00,0.74,7.96,6.8,5.22,4.72,3.94,6.96,30.05,0.0,128,0.7400000000000001,1.1102230246251565e-16
2010-04-29 03:57:00,0.74,9.3,7.88,5.61,4.91,3.89,6.74,30.0,0.0,128,0.7400000000000001,1.1102230246251565e-16
2010-04-29 07:27:00,0.72,8.64,7.22,5.07,4.43,3.48,5.66,30.4,0.0,128,0.7100000000000001,0.009999999999999898
2010-04-29 07:57:00,0.72,9.17,7.58,4.99,4.25,3.24,5.12,30.35,0.0,128,0.7200000000000001,1.1102230246251565e-16
2010-04-29 08:57:00,0.75,8.35,6.74,4.36,3.75,2.94,4.55,30.35,0.0,128,0.7500000000000001,1.1102230246251565e-16
2010-04-29 09:27:00,0.75,8.66,6.9,4.3,3.68,2.89,4.45,30.2,0.0,128,0.7500000000000001,1.1102230246251565e-16
2010-04-29 10:27:00,0.73,8.58,6.77,4.12,3.54,2.81,4.34,30.25,0.0,128,0.7300000000000001,1.1102230246251565e-16
2010-04-29 11:27:00,0.81,8.75,6.92,4.25,3.65,2.89,4.5,30.55,0.0,128,0.8000000000000002,0.009999999999999898
2010-04-29 13:57:00,0.77,8.48,6.85,4.46,3.88,3.1,4.94,30.3,0.0,128,0.7650000000000001,0.004999999999999893
2010-04-29 14:27:00,0.78,9.97,8.14,4.97,4.18,3.2,5.14,30.2,0.0,128,0.7750000000000001,0.004999999999999893
2010-04-29 15:57:00,0.81,9.1,7.53,5.0,4.33,3.42,5.66,29.95,0.0,128,0.8000000000000002,0.009999999999999898
2010-04-29 16:27:00,0.81,9.34,7.7,5.07,4.38,3.45,5.74,29.85,0.0,128,0.8100000000000002,1.1102230246251565e-16
2010-04-29 16:57:00,0.82,8.67,7.18,4.99,4.39,3.52,5.88,29.8,0.0,128,0.8150000000000002,0.004999999999999782
2010-04-29 17:57:00,0.75,8.69,7.2,4.98,4.37,3.51,5.86,29.7,0.0,128,0.7500000000000001,1.1102230246251565e-16
2010-04-29 18:57:00,0.8,10.09,8.39,5.46,4.67,3.61,6.09,29.5,0.0,128,0.7950000000000002,0.004999999999999893
2010-04-29 19:27:00,0.8,9.14,7.63,5.29,4.63,3.7,6.31,29.4,0.0,128,0.8000000000000002,1.1102230246251565e-16
2010-04-29 19:57:00,0.8,10.31,8.62,5.69,4.87,3.78,6.5,29.25,0.0,128,0.8000000000000002,1.1102230246251565e-16
2010-04-29 20:27:00,0.79,9.36,7.83,5.36,4.67,3.71,6.37,29.3,0.0,128,0.7950000000000002,0.0050000000000001155
2010-04-29 20:57:00,0.79,10.28,8.6,5.65,4.82,3.7,6.26,29.3,0.0,128,0.7900000000000001,1.1102230246251565e-16
2010-04-30 01:27:00,0.76,11.83,10.55,7.31,6.03,4.32,7.57,29.85,0.0,128,0.7650000000000001,0.0050000000000001155
2010-04-30 05:27:00,0.79,10.96,9.58,6.64,5.63,4.24,7.55,30.25,0.0,128,0.7850000000000001,0.004999999999999893
2010-04-30 06:27:00,0.77,10.41,9.05,6.37,5.46,4.19,7.44,30.45,0.0,128,0.7700000000000001,1.1102230246251565e-16
2010-04-30 09:27:00,0.87,9.86,8.14,4.89,4.05,3.04,4.76,29.95,0.0,128,0.8600000000000001,0.009999999999999898
2010-04-30 10:57:00,0.98,9.9,8.12,4.86,4.08,3.13,5.03,29.6,0.0,128,0.9850000000000001,0.0050000000000001155
2010-04-30 11:27:00,0.98,9.5,7.74,4.74,4.04,3.17,5.15,29.6,0.0,128,0.9800000000000001,1.1102230246251565e-16
2010-04-30 11:57:00,1.0,8.24,6.61,4.39,3.88,3.2,5.24,29.6,0.0,128,0.9900000000000001,0.009999999999999898
2010-04-30 13:27:00,1.04,8.92,7.16,4.54,3.94,3.16,5.11,29.85,0.0,128,1.04,0.0
2010-04-30 13:57:00,1.04,9.95,8.23,5.09,4.29,3.29,5.34,29.85,0.0,128,1.04,0.0
