  0.540 	  0.000 	281.250 	 73.075 	 -0.989 	  1.764 	  2.550 	 17.528 	 78.401 	
  0.550 	  0.000 	146.250 	 70.053 	 -2.731 	  2.164 	  2.550 	 17.528 	 78.401 	
  0.560 	  0.000 	175.781 	 74.865 	  2.251 	  2.067 	  2.550 	 17.528 	 78.401 	
  0.570 	  0.000 	 35.156 	 80.236 	  0.369 	  1.346 	  2.550 	 17.528 	 78.401 	
  0.580 	  0.000 	192.656 	 76.991 	  0.668 	  1.679 	  2.550 	 17.528 	 78.401 	
Time Stamp= 2011-09-11T09:48:00  0.025 	  0.025 	 64.688 	 56.065 	 -3.740 	  2.725 	  0.270 	 17.528 	 78.401 	
  0.030 	  1.091 	 60.469 	 61.884 	 -9.563 	  2.932 	  0.300 	 17.528 	 78.401 	
  0.035 	 13.697 	 80.156 	 68.934 	-168.408 	  2.743 	  0.270 	 17.528 	 78.401 	
  0.040 	 23.741 	115.312 	 71.508 	  8.089 	  2.219 	  0.260 	 17.528 	 78.401 	
  0.045 	 16.563 	154.688 	 69.382 	  0.924 	  1.253 	  0.260 	 17.528 	 78.401 	
  0.050 	  9.414 	174.375 	 64.346 	  0.022 	  1.006 	  0.280 	 17.528 	 78.401 	
  0.055 	  6.003 	175.781 	 61.436 	 -0.223 	  1.029 	  0.300 	 17.528 	 78.401 	
  0.060 	  4.381 	172.969 	 59.086 	 -0.206 	  1.022 	  0.310 	 17.528 	 78.401 	
  0.065 	  3.072 	170.156 	 55.841 	 -0.262 	  1.046 	  0.320 	 17.528 	 78.401 	
  0.070 	  2.101 	167.344 	 53.043 	 -0.433 	  1.109 	  0.330 	 17.528 	 78.401 	
  0.075 	  1.564 	165.938 	 51.477 	 -0.652 	  1.244 	  0.320 	 17.528 	 78.401 	
  0.080 	  1.206 	165.938 	 49.015 	 -1.040 	  1.564 	  0.310 	 17.528 	 78.401 	
  0.085 	  0.921 	170.156 	 46.105 	 -1.977 	  2.441 	  0.300 	 17.528 	 78.401 	
  0.090 	  0.706 	175.781 	 44.762 	 -4.300 	  3.943 	  0.300 	 17.528 	 78.401 	
  0.095 	  0.553 	184.219 	 45.210 	-11.084 	  5.235 	  0.300 	 17.528 	 78.401 	
  0.100 	  0.441 	192.656 	 46.665 	-38.523 	  5.693 	  0.310 	 17.528 	 78.401 	
  0.110 	  0.293 	205.312 	 49.798 	-339.411 	  5.281 	  0.340 	 17.528 	 78.401 	
  0.120 	  0.194 	212.344 	 54.051 	274.343 	  4.465 	  0.360 	 17.528 	 78.401 	
  0.130 	  0.134 	216.562 	 59.422 	 61.062 	  3.621 	  0.350 	 17.528 	 78.401 	
  0.140 	  0.094 	223.594 	 62.108 	 16.715 	  3.110 	  0.310 	 17.528 	 78.401 	
  0.150 	  0.067 	233.438 	 60.877 	  4.493 	  2.565 	  0.290 	 17.528 	 78.401 	
  0.160 	  0.049 	248.906 	 55.841 	  1.601 	  1.839 	  0.280 	 17.528 	 78.401 	
  0.170 	  0.036 	255.938 	 48.008 	  1.162 	  1.695 	  0.270 	 17.528 	 78.401 	
  0.180 	  0.026 	260.156 	 43.308 	  1.284 	  1.891 	  0.270 	 17.528 	 78.401 	
  0.190 	  0.020 	262.969 	 39.838 	  1.515 	  2.224 	  0.250 	 17.528 	 78.401 	
  0.200 	  0.015 	260.156 	 36.034 	  1.995 	  2.997 	  0.230 	 17.528 	 78.401 	
  0.210 	  0.011 	255.938 	 32.117 	  1.565 	  2.681 	  0.210 	 17.528 	 78.401 	
  0.220 	  0.008 	253.125 	 26.745 	  0.593 	  1.574 	  0.210 	 17.528 	 78.401 	
  0.230 	  0.006 	248.906 	 24.955 	 -0.284 	  1.222 	  0.220 	 17.528 	 78.401 	
  0.240 	  0.005 	247.500 	 25.738 	 -0.968 	  1.788 	  0.240 	 17.528 	 78.401 	
  0.250 	  0.004 	246.094 	 25.291 	 -1.316 	  2.420 	  0.250 	 17.528 	 78.401 	
  0.260 	  0.003 	243.281 	 28.312 	 -0.823 	  1.509 	  0.270 	 17.528 	 78.401 	
  0.270 	  0.002 	244.688 	 34.355 	 -0.798 	  1.486 	  0.270 	 17.528 	 78.401 	
  0.280 	  0.002 	247.500 	 39.950 	 -1.016 	  1.650 	  0.280 	 17.528 	 78.401 	
  0.290 	  0.001 	254.531 	 46.777 	 -1.576 	  2.080 	  0.300 	 17.528 	 78.401 	
  0.300 	  0.001 	268.594 	 49.798 	 -4.030 	  3.310 	  0.320 	 17.528 	 78.401 	
  0.310 	  0.001 	277.031 	 49.239 	 -9.998 	  4.421 	  0.350 	 17.528 	 78.401 	
  0.320 	  0.000 	285.469 	 47.560 	-27.096 	  5.361 	  0.380 	 17.528 	 78.401 	
  0.330 	  0.000 	293.906 	 43.419 	-200.314 	  6.894 	  0.410 	 17.528 	 78.401 	
  0.340 	  0.000 	302.344 	 39.167 	103.217 	  8.381 	  0.430 	 17.528 	 78.401 	
  0.350 	  0.000 	312.188 	 36.146 	 12.054 	  7.979 	  0.450 	 17.528 	 78.401 	
  0.360 	  0.000 	317.812 	 36.929 	  3.026 	  4.151 	  0.490 	 17.528 	 78.401 	
  0.370 	  0.000 	316.406 	 41.517 	  1.532 	  2.220 	  0.550 	 17.528 	 78.401 	
  0.380 	  0.000 	309.375 	 44.539 	  1.428 	  2.019 	  0.640 	 17.528 	 78.401 	
  0.390 	  0.000 	298.125 	 42.412 	  1.738 	  2.408 	  0.730 	 17.528 	 78.401 	
  0.400 	  0.000 	289.688 	 37.600 	  1.548 	  2.401 	  0.750 	 17.528 	 78.401 	
  0.410 	  0.000 	284.062 	 37.712 	  0.819 	  1.595 	  0.740 	 17.528 	 78.401 	
  0.420 	  0.000 	270.000 	 40.286 	  1.016 	  1.730 	  0.690 	 17.528 	 78.401 	
  0.430 	  0.000 	261.562 	 35.474 	  2.496 	  3.736 	  0.630 	 17.528 	 78.401 	
  0.440 	  0.000 	262.969 	 27.305 	  2.021 	  4.132 	  0.660 	 17.528 	 78.401 	
  0.450 	  0.000 	262.969 	 26.186 	 -0.964 	  2.855 	  0.610 	 17.528 	 78.401 	
  0.460 	  0.000 	262.969 	 36.369 	 -2.277 	  3.455 	  0.520 	 17.528 	 78.401 	
  0.470 	  0.000 	254.531 	 49.239 	 -1.330 	  1.850 	  0.430 	 17.528 	 78.401 	
  0.480 	  0.000 	239.062 	 56.065 	 -0.013 	  1.071 	  0.310 	 17.528 	 78.401 	
  0.490 	  0.000 	237.656 	 53.043 	  0.829 	  1.370 	  0.280 	 17.528 	 78.401 	
  0.500 	  0.000 	233.438 	 49.350 	  1.183 	  1.680 	  0.280 	 17.528 	 78.401 	
  0.510 	  0.000 	226.406 	 45.881 	  1.489 	  2.029 	  0.260 	 17.528 	 78.401 	
  0.520 	  0.000 	216.562 	 43.643 	  1.259 	  1.951 	  0.250 	 17.528 	 78.401 	
  0.530 	  0.000 	192.656 	 40.846 	  1.829 	  2.713 	  0.210 	 17.528 	 78.401 	
  0.540 	  0.000 	175.781 	 29.207 	  3.169 	  5.906 	  0.150 	 17.528 	 78.401 	
  0.550 	  0.000 	171.562 	 23.388 	  0.449 	  3.887 	  0.110 	 17.528 	 78.401 	
  0.560 	  0.000 	163.125 	 29.207 	 -2.522 	  5.964 	  0.100 	 17.528 	 78.401 	
  0.570 	  0.000 	165.938 	 49.015 	 -4.944 	  3.774 	  0.080 	 17.528 	 78.401 	
  0.580 	  0.000 	149.062 	 64.570 	 -1.221 	  1.462 	  0.110 	 17.528 	 78.401 	
Time Stamp= 2011-09-11T10:48:00  0.025 	  0.015 	 50.625 	 36.481 	 -3.413 	  4.519 	  0.430 	 17.528 	 78.401 	
  0.030 	  0.721 	 52.031 	 45.322 	 -7.627 	  4.766 	  0.410 	 17.528 	 78.401 	
  0.035 	  8.778 	 57.656 	 47.784 	 -7.930 	  4.411 	  0.360 	 17.528 	 78.401 	
  0.040 	 14.544 	 64.688 	 49.462 	 -8.396 	  4.221 	  0.330 	 17.528 	 78.401 	
  0.045 	  9.701 	 75.938 	 52.148 	-11.998 	  4.117 	  0.300 	 17.528 	 78.401 	
  0.050 	  5.271 	 92.812 	 55.058 	-80.470 	  4.236 	  0.290 	 17.528 	 78.401 	
  0.055 	  3.327 	105.469 	 54.722 	131.080 	  4.324 	  0.300 	 17.528 	 78.401 	
  0.060 	  2.368 	111.094 	 51.700 	 33.766 	  4.636 	  0.320 	 17.528 	 78.401 	
  0.065 	  1.612 	116.719 	 47.224 	 16.876 	  5.177 	  0.330 	 17.528 	 78.401 	
  0.070 	  1.086 	119.531 	 41.629 	  9.479 	  5.825 	  0.340 	 17.528 	 78.401 	
  0.075 	  0.808 	120.938 	 36.146 	  6.770 	  6.549 	  0.340 	 17.528 	 78.401 	
  0.080 	  0.617 	122.344 	 30.662 	  5.090 	  7.156 	  0.330 	 17.528 	 78.401 	
  0.085 	  0.464 	126.562 	 25.738 	  2.956 	  5.529 	  0.320 	 17.528 	 78.401 	
  0.090 	  0.352 	130.781 	 23.836 	  0.718 	  1.464 	  0.310 	 17.528 	 78.401 	
  0.095 	  0.276 	136.406 	 25.626 	 -1.034 	  1.840 	  0.300 	 17.528 	 78.401 	
  0.100 	  0.219 	142.031 	 30.326 	 -2.276 	  3.776 	  0.300 	 17.528 	 78.401 	
  0.110 	  0.144 	149.062 	 41.405 	 -2.903 	  3.506 	  0.310 	 17.528 	 78.401 	
  0.120 	  0.096 	149.062 	 51.141 	 -2.188 	  2.356 	  0.330 	 17.528 	 78.401 	
  0.130 	  0.066 	136.406 	 56.065 	 -1.148 	  1.536 	  0.350 	 17.528 	 78.401 	
  0.140 	  0.047 	122.344 	 57.631 	 -0.697 	  1.237 	  0.350 	 17.528 	 78.401 	
  0.150 	  0.033 	113.906 	 60.541 	 -0.593 	  1.170 	  0.330 	 17.528 	 78.401 	
  0.160 	  0.024 	106.875 	 66.360 	 -0.514 	  1.113 	  0.300 	 17.528 	 78.401 	
  0.170 	  0.018 	 92.812 	 72.851 	  0.108 	  1.008 	  0.290 	 17.528 	 78.401 	
  0.180 	  0.013 	 56.250 	 74.641 	  2.859 	  1.680 	  0.270 	 17.528 	 78.401 	
  0.190 	  0.010 	 45.000 	 71.620 	  8.826 	  2.238 	  0.260 	 17.528 	 78.401 	
  0.200 	  0.008 	 49.219 	 67.591 	  8.197 	  2.453 	  0.240 	 17.528 	 78.401 	
  0.210 	  0.006 	 56.250 	 64.682 	  4.912 	  2.388 	  0.210 	 17.528 	 78.401 	
  0.220 	  0.005 	 60.469 	 65.353 	  3.476 	  2.135 	  0.190 	 17.528 	 78.401 	
  0.230 	  0.004 	 67.500 	 68.822 	  2.272 	  1.733 	  0.160 	 17.528 	 78.401 	
  0.240 	  0.003 	 95.625 	 73.075 	  0.528 	  1.091 	  0.150 	 17.528 	 78.401 	
  0.250 	  0.002 	142.031 	 70.948 	 -1.212 	  1.348 	  0.150 	 17.528 	 78.401 	
  0.260 	  0.002 	154.688 	 64.905 	 -2.213 	  1.836 	  0.170 	 17.528 	 78.401 	
  0.270 	  0.001 	156.094 	 60.877 	 -2.668 	  2.136 	  0.200 	 17.528 	 78.401 	
  0.280 	  0.001 	154.688 	 59.758 	 -3.261 	  2.367 	  0.220 	 17.528 	 78.401 	
  0.290 	  0.001 	154.688 	 61.101 	 -4.238 	  2.505 	  0.240 	 17.528 	 78.401 	
  0.300 	  0.001 	156.094 	 62.332 	 -5.812 	  2.638 	  0.250 	 17.528 	 78.401 	
  0.310 	  0.001 	160.312 	 63.563 	-10.938 	  2.848 	  0.270 	 17.528 	 78.401 	
  0.320 	  0.000 	170.156 	 66.248 	-34.192 	  2.874 	  0.290 	 17.528 	 78.401 	
  0.330 	  0.000 	180.000 	 69.717 	-274.343 	  2.691 	  0.320 	 17.528 	 78.401 	
  0.340 	  0.000 	188.438 	 74.194 	578.890 	  2.381 	  0.340 	 17.528 	 78.401 	
  0.350 	  0.000 	191.250 	 78.894 	194.290 	  2.099 	  0.340 	 17.528 	 78.401 	
  0.360 	  0.000 	 23.906 	 79.229 	 19.791 	  1.987 	  0.340 	 17.528 	 78.401 	
  0.370 	  0.000 	 23.906 	 76.432 	 16.555 	  2.106 	  0.320 	 17.528 	 78.401 	
  0.380 	  0.000 	 12.656 	 74.977 	 40.030 	  2.272 	  0.310 	 17.528 	 78.401 	
  0.390 	  0.000 	343.125 	 73.410 	-33.164 	  2.354 	  0.300 	 17.528 	 78.401 	
  0.400 	  0.000 	322.031 	 68.934 	 -4.729 	  2.144 	  0.300 	 17.528 	 78.401 	
  0.410 	  0.000 	317.812 	 65.017 	 -2.634 	  1.961 	  0.290 	 17.528 	 78.401 	
  0.420 	  0.000 	323.438 	 65.017 	 -2.186 	  1.829 	  0.260 	 17.528 	 78.401 	
  0.430 	  0.000 	344.531 	 69.046 	 -4.676 	  2.138 	  0.230 	 17.528 	 78.401 	
  0.440 	  0.000 	 26.719 	 72.403 	 47.599 	  2.451 	  0.210 	 17.528 	 78.401 	
  0.450 	  0.000 	 54.844 	 74.529 	  2.402 	  1.610 	  0.190 	 17.528 	 78.401 	
  0.460 	  0.000 	215.156 	 80.236 	  4.535 	  1.678 	  0.180 	 17.528 	 78.401 	
  0.470 	  0.000 	236.250 	 69.941 	  1.657 	  1.536 	  0.180 	 17.528 	 78.401 	
  0.480 	  0.000 	226.406 	 63.674 	  5.635 	  2.542 	  0.190 	 17.528 	 78.401 	
  0.490 	  0.000 	203.906 	 63.115 	 87.712 	  3.267 	  0.220 	 17.528 	 78.401 	
  0.500 	  0.000 	180.000 	 63.003 	-15.159 	  3.012 	  0.240 	 17.528 	 78.401 	
  0.510 	  0.000 	165.938 	 63.227 	 -9.507 	  2.829 	  0.260 	 17.528 	 78.401 	
  0.520 	  0.000 	170.156 	 66.024 	-34.969 	  2.899 	  0.280 	 17.528 	 78.401 	
  0.530 	  0.000 	188.438 	 68.374 	 83.459 	  2.772 	  0.280 	 17.528 	 78.401 	
  0.540 	  0.000 	205.312 	 68.486 	 13.504 	  2.547 	  0.300 	 17.528 	 78.401 	
  0.550 	  0.000 	209.531 	 69.941 	 12.982 	  2.438 	  0.310 	 17.528 	 78.401 	
  0.560 	  0.000 	213.750 	 73.298 	  9.931 	  2.179 	  0.330 	 17.528 	 78.401 	
  0.570 	  0.000 	241.875 	 76.208 	  1.704 	  1.412 	  0.340 	 17.528 	 78.401 	
  0.580 	  0.000 	295.312 	 75.089 	 -0.686 	  1.128 	  0.340 	 17.528 	 78.401 	
Time Stamp= 2011-09-11T11:18:00  0.025 	  0.000 	225.000 	 69.494 	-16.384 	  2.674 	  2.550 	 17.528 	 78.401 	
  0.030 	  0.000 	222.188 	 66.248 	  4.728 	  2.721 	  2.110 	 17.528 	 78.401 	
  0.035 	  0.001 	154.688 	 77.663 	 -1.257 	  1.423 	  1.970 	 17.528 	 78.401 	
  0.040 	  0.001 	101.250 	 73.075 	  0.656 	  1.288 	  1.960 	 17.528 	 78.401 	
  0.045 	  0.000 	 22.500 	 72.963 	  1.123 	  2.089 	  1.910 	 17.528 	 78.401 	
  0.050 	  0.000 	156.094 	 68.598 	 -6.932 	  2.536 	  2.130 	 17.528 	 78.401 	
  0.055 	  0.000 	322.031 	 66.920 	 -1.340 	  2.084 	  2.240 	 17.528 	 78.401 	
  0.060 	  0.000 	284.062 	 74.753 	  0.308 	  1.443 	  2.340 	 17.528 	 78.401 	
  0.065 	  0.000 	  8.438 	 58.191 	 -0.383 	  2.005 	  2.130 	 17.528 	 78.401 	
  0.070 	  0.000 	175.781 	 63.451 	 -2.670 	  2.475 	  2.550 	 17.528 	 78.401 	
  0.075 	  0.000 	 39.375 	 76.767 	  0.917 	  1.800 	  1.670 	 17.528 	 78.401 	
  0.080 	  0.000 	217.969 	 68.710 	  0.189 	  1.522 	  1.760 	 17.528 	 78.401 	
  0.085 	  0.000 	313.594 	 64.458 	  1.270 	  2.180 	  2.240 	 17.528 	 78.401 	
  0.090 	  0.000 	164.531 	 77.439 	  0.595 	  1.658 	  2.370 	 17.528 	 78.401 	
  0.095 	  0.000 	 70.312 	 69.941 	 -0.448 	  1.763 	  2.440 	 17.528 	 78.401 	
  0.100 	  0.000 	160.312 	 71.732 	 -1.522 	  2.105 	  2.550 	 17.528 	 78.401 	
  0.110 	  0.000 	233.438 	 75.536 	  0.063 	  1.407 	  2.550 	 17.528 	 78.401 	
  0.120 	  0.000 	343.125 	 73.970 	  0.357 	  1.978 	  2.550 	 17.528 	 78.401 	
  0.130 	  0.000 	125.156 	 77.103 	 -1.185 	  1.635 	  2.550 	 17.528 	 78.401 	
  0.140 	  0.000 	164.531 	 70.277 	 -0.890 	  2.138 	  2.550 	 17.528 	 78.401 	
  0.150 	  0.000 	310.781 	 71.844 	  0.402 	  1.817 	  2.550 	 17.528 	 78.401 	
  0.160 	  0.000 	350.156 	 75.313 	 -0.517 	  1.737 	  2.550 	 17.528 	 78.401 	
  0.170 	  0.000 	 26.719 	 74.194 	  1.547 	  1.802 	  2.550 	 17.528 	 78.401 	
  0.180 	  0.000 	181.406 	 79.565 	  1.516 	  1.775 	  2.550 	 17.528 	 78.401 	
  0.190 	  0.000 	 60.469 	 75.872 	  1.203 	  1.566 	  2.550 	 17.528 	 78.401 	
  0.200 	  0.000 	111.094 	 79.901 	 -0.506 	  1.286 	  2.550 	 17.528 	 78.401 	
  0.210 	  0.000 	 56.250 	 74.529 	  0.765 	  1.657 	  2.550 	 17.528 	 78.401 	
  0.220 	  0.000 	 50.625 	 78.446 	  0.881 	  1.568 	  2.550 	 17.528 	 78.401 	
  0.230 	  0.000 	 11.250 	 77.103 	  1.434 	  1.897 	  2.550 	 17.528 	 78.401 	
  0.240 	  0.000 	243.281 	 73.970 	  0.824 	  1.569 	  2.550 	 17.528 	 78.401 	
  0.250 	  0.000 	357.188 	 77.215 	  0.419 	  1.807 	  2.550 	 17.528 	 78.401 	
  0.260 	  0.000 	180.000 	 79.565 	  1.277 	  1.744 	  2.550 	 17.528 	 78.401 	
  0.270 	  0.000 	216.562 	 75.984 	  1.805 	  1.691 	  2.550 	 17.528 	 78.401 	
  0.280 	  0.000 	 42.188 	 77.327 	  0.947 	  1.618 	  2.550 	 17.528 	 78.401 	
  0.290 	  0.000 	194.062 	 67.479 	  0.635 	  2.240 	  2.550 	 17.528 	 78.401 	
  0.300 	  0.000 	345.938 	 74.529 	  1.336 	  2.022 	  2.550 	 17.528 	 78.401 	
  0.310 	  0.000 	340.312 	 74.082 	 -0.335 	  1.764 	  2.550 	 17.528 	 78.401 	
  0.320 	  0.000 	132.188 	 80.125 	 -0.449 	  1.477 	  2.550 	 17.528 	 78.401 	
  0.330 	  0.000 	  9.844 	 73.522 	 -0.450 	  1.756 	  2.550 	 17.528 	 78.401 	
  0.340 	  0.000 	260.156 	 75.984 	  0.579 	  1.648 	  2.550 	 17.528 	 78.401 	
  0.350 	  0.000 	241.875 	 74.641 	  0.458 	  1.923 	  2.550 	 17.528 	 78.401 	
  0.360 	  0.000 	135.000 	 75.425 	  0.215 	  1.597 	  2.550 	 17.528 	 78.401 	
  0.370 	  0.000 	132.188 	 73.970 	  0.212 	  1.541 	  2.550 	 17.528 	 78.401 	
  0.380 	  0.000 	358.594 	 80.125 	 -0.730 	  1.594 	  2.550 	 17.528 	 78.401 	
  0.390 	  0.000 	340.312 	 74.529 	 -0.685 	  1.603 	  2.550 	 17.528 	 78.401 	
  0.400 	  0.000 	284.062 	 73.746 	  0.773 	  1.864 	  2.530 	 17.528 	 78.401 	
  0.410 	  0.000 	239.062 	 76.655 	  0.162 	  1.587 	  2.550 	 17.528 	 78.401 	
  0.420 	  0.000 	274.219 	 73.410 	 -0.125 	  1.871 	  2.550 	 17.528 	 78.401 	
  0.430 	  0.000 	225.000 	 79.117 	  0.551 	  1.611 	  2.550 	 17.528 	 78.401 	
  0.440 	  0.000 	 70.312 	 76.096 	  0.637 	  1.607 	  2.550 	 17.528 	 78.401 	
  0.450 	  0.000 	105.469 	 74.194 	 -0.158 	  1.570 	  2.230 	 17.528 	 78.401 	
  0.460 	  0.000 	209.531 	 75.313 	  0.065 	  1.458 	  2.190 	 17.528 	 78.401 	
  0.470 	  0.000 	233.438 	 76.655 	 -0.606 	  1.493 	  2.520 	 17.528 	 78.401 	
  0.480 	  0.000 	147.656 	 74.641 	  0.086 	  1.711 	  2.260 	 17.528 	 78.401 	
  0.490 	  0.000 	189.844 	 75.425 	  0.577 	  1.491 	  2.350 	 17.528 	 78.401 	
  0.500 	  0.000 	247.500 	 70.724 	 -0.807 	  1.845 	  2.550 	 17.528 	 78.401 	
  0.510 	  0.000 	295.312 	 73.186 	  0.717 	  1.684 	  2.550 	 17.528 	 78.401 	
  0.520 	  0.000 	309.375 	 68.598 	  0.457 	  1.927 	  2.550 	 17.528 	 78.401 	
  0.530 	  0.000 	286.875 	 69.717 	  0.086 	  1.978 	  2.550 	 17.528 	 78.401 	
  0.540 	  0.000 	270.000 	 75.984 	 -1.975 	  1.887 	  2.550 	 17.528 	 78.401 	
  0.550 	  0.000 	312.188 	 77.775 	  2.248 	  1.749 	  2.550 	 17.528 	 78.401 	
  0.560 	  0.000 	338.906 	 71.284 	 -0.322 	  1.872 	  2.330 	 17.528 	 78.401 	
  0.570 	  0.000 	300.938 	 73.075 	 -0.602 	  1.829 	  2.550 	 17.528 	 78.401 	
  0.580 	  0.000 	 84.375 	 77.663 	 -0.994 	  1.793 	  2.550 	 17.528 	 78.401 	
Time Stamp= 2011-09-11T12:37:00  0.025 	  0.012 	115.312 	 36.817 	 18.866 	  8.313 	  0.570 	 17.528 	 78.401 	
  0.030 	  0.587 	109.688 	 48.567 	  6.550 	  4.076 	  0.500 	 17.528 	 78.401 	
  0.035 	  6.870 	120.938 	 45.769 	  1.857 	  2.345 	  0.490 	 17.528 	 78.401 	
  0.040 	 11.047 	129.375 	 43.643 	  0.472 	  1.162 	  0.500 	 17.528 	 78.401 	
  0.045 	  7.115 	137.812 	 44.427 	 -0.686 	  1.304 	  0.530 	 17.528 	 78.401 	
  0.050 	  3.752 	143.438 	 51.477 	 -1.866 	  2.132 	  0.590 	 17.528 	 78.401 	
  0.055 	  2.310 	143.438 	 61.101 	 -2.002 	  1.874 	  0.650 	 17.528 	 78.401 	
  0.060 	  1.620 	135.000 	 67.143 	 -1.328 	  1.446 	  0.690 	 17.528 	 78.401 	
  0.065 	  1.075 	116.719 	 71.844 	 -0.417 	  1.059 	  0.750 	 17.528 	 78.401 	
  0.070 	  0.713 	 64.688 	 72.851 	  2.278 	  1.619 	  0.810 	 17.528 	 78.401 	
  0.075 	  0.523 	 36.562 	 66.808 	 15.932 	  2.701 	  0.820 	 17.528 	 78.401 	
  0.080 	  0.395 	 28.125 	 60.093 	 43.637 	  3.504 	  0.810 	 17.528 	 78.401 	
  0.085 	  0.293 	 23.906 	 52.596 	103.000 	  4.659 	  0.810 	 17.528 	 78.401 	
  0.090 	  0.221 	 19.688 	 44.091 	291.941 	  6.699 	  0.780 	 17.528 	 78.401 	
  0.095 	  0.172 	 16.875 	 35.586 	1152.000 	 10.343 	  0.730 	 17.528 	 78.401 	
  0.100 	  0.136 	 12.656 	 27.305 	-256.000 	 17.537 	  0.670 	 17.528 	 78.401 	
  0.110 	  0.089 	  7.031 	 16.226 	-35.411 	 42.586 	  0.550 	 17.528 	 78.401 	
  0.120 	  0.059 	  1.406 	 17.793 	  1.206 	 10.397 	  0.420 	 17.528 	 78.401 	
  0.130 	  0.041 	  1.406 	 35.362 	  1.382 	  2.532 	  0.330 	 17.528 	 78.401 	
  0.140 	  0.029 	 18.281 	 50.805 	 -0.176 	  1.081 	  0.280 	 17.528 	 78.401 	
  0.150 	  0.021 	 46.406 	 51.365 	 -3.297 	  2.921 	  0.250 	 17.528 	 78.401 	
  0.160 	  0.015 	 56.250 	 42.077 	-15.256 	  6.316 	  0.220 	 17.528 	 78.401 	
  0.170 	  0.011 	 53.438 	 34.691 	-29.858 	  9.836 	  0.180 	 17.528 	 78.401 	
  0.180 	  0.008 	 45.000 	 34.691 	-10.299 	  8.150 	  0.140 	 17.528 	 78.401 	
  0.190 	  0.006 	 43.594 	 47.224 	 -2.370 	  2.832 	  0.120 	 17.528 	 78.401 	
  0.200 	  0.005 	 90.000 	 63.339 	-11.628 	  2.970 	  0.120 	 17.528 	 78.401 	
  0.210 	  0.004 	146.250 	 49.015 	  2.957 	  3.146 	  0.150 	 17.528 	 78.401 	
  0.220 	  0.003 	154.688 	 36.369 	  0.030 	  1.675 	  0.200 	 17.528 	 78.401 	
  0.230 	  0.002 	156.094 	 39.950 	 -2.413 	  3.319 	  0.250 	 17.528 	 78.401 	
  0.240 	  0.002 	153.281 	 52.036 	 -4.114 	  3.144 	  0.310 	 17.528 	 78.401 	
  0.250 	  0.001 	142.031 	 65.801 	 -2.974 	  2.011 	  0.350 	 17.528 	 78.401 	
  0.260 	  0.001 	 74.531 	 74.082 	  0.650 	  1.121 	  0.370 	 17.528 	 78.401 	
  0.270 	  0.001 	 14.062 	 65.241 	 27.074 	  2.929 	  0.360 	 17.528 	 78.401 	
  0.280 	  0.001 	357.188 	 53.155 	160.118 	  4.632 	  0.330 	 17.528 	 78.401 	
  0.290 	  0.001 	347.344 	 40.398 	-52.799 	  7.683 	  0.300 	 17.528 	 78.401 	
  0.300 	  0.000 	344.531 	 29.207 	-10.135 	 10.939 	  0.270 	 17.528 	 78.401 	
  0.310 	  0.000 	345.938 	 27.417 	 -2.529 	  5.250 	  0.220 	 17.528 	 78.401 	
  0.320 	  0.000 	354.375 	 33.236 	 -1.664 	  2.918 	  0.180 	 17.528 	 78.401 	
  0.330 	  0.000 	  8.438 	 31.222 	 -4.229 	  6.338 	  0.160 	 17.528 	 78.401 	
  0.340 	  0.000 	 15.469 	 20.814 	-16.205 	 22.908 	  0.150 	 17.528 	 78.401 	
  0.350 	  0.000 	  9.844 	 14.995 	  7.786 	 34.252 	  0.140 	 17.528 	 78.401 	
  0.360 	  0.000 	355.781 	 14.212 	  3.947 	 19.610 	  0.160 	 17.528 	 78.401 	
  0.370 	  0.000 	344.531 	 17.345 	-14.631 	 33.879 	  0.180 	 17.528 	 78.401 	
  0.380 	  0.000 	341.719 	 37.600 	-104.296 	  9.098 	  0.190 	 17.528 	 78.401 	
  0.390 	  0.000 	341.719 	 61.436 	-86.218 	  3.470 	  0.190 	 17.528 	 78.401 	
  0.400 	  0.000 	104.062 	 77.215 	 -1.703 	  1.396 	  0.210 	 17.528 	 78.401 	
  0.410 	  0.000 	143.438 	 54.610 	-22.941 	  4.081 	  0.230 	 17.528 	 78.401 	
  0.420 	  0.000 	146.250 	 28.648 	-26.517 	 14.000 	  0.260 	 17.528 	 78.401 	
  0.430 	  0.000 	149.062 	 11.862 	  1.365 	 65.682 	  0.280 	 17.528 	 78.401 	
  0.440 	  0.000 	149.062 	 27.865 	 64.000 	 16.633 	  0.290 	 17.528 	 78.401 	
  0.450 	  0.000 	146.250 	 46.889 	-77.101 	  5.816 	  0.300 	 17.528 	 78.401 	
  0.460 	  0.000 	133.594 	 61.996 	-10.309 	  2.961 	  0.290 	 17.528 	 78.401 	
  0.470 	  0.000 	 94.219 	 71.284 	 -0.741 	  1.172 	  0.280 	 17.528 	 78.401 	
  0.480 	  0.000 	 43.594 	 66.360 	  2.298 	  1.823 	  0.270 	 17.528 	 78.401 	
  0.490 	  0.000 	 40.781 	 55.841 	  4.887 	  3.012 	  0.260 	 17.528 	 78.401 	
  0.500 	  0.000 	 46.406 	 48.008 	  4.923 	  3.795 	  0.260 	 17.528 	 78.401 	
  0.510 	  0.000 	 52.031 	 44.762 	  3.697 	  3.681 	  0.260 	 17.528 	 78.401 	
  0.520 	  0.000 	 52.031 	 45.546 	  3.204 	  3.337 	  0.270 	 17.528 	 78.401 	
